Window,Objective,Selection Size,Model,Evaluation Count,Observed Count,Observed Rate,Random Rate,Expected Count,Lift,Rate CI Low,Rate CI High,Lift CI Low,Lift CI High,Exact p-value,Monte Carlo p-value,Mean Hit@4,Mean Hit@5,Mean Hit@6,q-value,Evidence Status
All,NearPerfect,5,M9,1000,10,0.01,0.012737262737262736,12.737262737262736,0.7850980392156863,0.004805510691049309,0.01831324305511245,0.377279702097283,1.4377691214249069,0.8178344234893044,0.8224435511289774,,1.273,,0.9705844081293896,No historical evidence
All,NearPerfect,5,M10,1000,9,0.009,0.012737262737262736,12.737262737262736,0.7065882352941176,0.004123395660342474,0.017015783069894586,0.3237269847845346,1.3359057923893711,0.889135103305055,0.887482250354993,,1.209,,0.9705844081293896,No historical evidence
All,NearPerfect,6,M1,1000,3,0.003,0.003224623477788035,3.224623477788035,0.9303411764705881,0.0006190999316495715,0.008742023238478303,0.19199138625457435,2.7110213948063753,0.625620435474285,0.625287494250115,,,1.445,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M2,1000,3,0.003,0.003224623477788035,3.224623477788035,0.9303411764705881,0.0006190999316495715,0.008742023238478303,0.19199138625457435,2.7110213948063753,0.625620435474285,0.6257874842503149,,,1.559,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M3,1000,1,0.001,0.003224623477788035,3.224623477788035,0.31011372549019606,2.5317487491294065e-05,0.005558924279826672,0.00785130036597664,1.7238987181349543,0.9604359254149472,0.9613607727845443,,,1.482,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M4-A,1000,2,0.002,0.003224623477788035,3.224623477788035,0.6202274509803921,0.00024230111687723198,0.007205838911457497,0.07514090204523383,2.2346295501143034,0.8324439557205897,0.8298434031319374,,,1.52,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M4-B,1000,4,0.004,0.003224623477788035,3.224623477788035,1.2404549019607842,0.0010909079877259717,0.010209664683929871,0.33830554024071413,3.1661571511391773,0.4030379831438321,0.40385192296154077,,,1.515,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M4-C,1000,2,0.002,0.003224623477788035,3.224623477788035,0.6202274509803921,0.00024230111687723198,0.007205838911457497,0.07514090204523383,2.2346295501143034,0.8324439557205897,0.8328433431331373,,,1.514,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M4-D,1000,3,0.003,0.003224623477788035,3.224623477788035,0.9303411764705881,0.0006190999316495715,0.008742023238478303,0.19199138625457435,2.7110213948063753,0.625620435474285,0.622687546249075,,,1.512,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M4-E,1000,4,0.004,0.003224623477788035,3.224623477788035,1.2404549019607842,0.0010909079877259717,0.010209664683929871,0.33830554024071413,3.1661571511391773,0.4030379831438321,0.4002519949601008,,,1.51,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M4-F,1000,4,0.004,0.003224623477788035,3.224623477788035,1.2404549019607842,0.0010909079877259717,0.010209664683929871,0.33830554024071413,3.1661571511391773,0.4030379831438321,0.4037119257614848,,,1.538,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M5,1000,5,0.005,0.003224623477788035,3.224623477788035,1.5505686274509802,0.0016254195175627604,0.011629470559812147,0.5040649020758647,3.6064584407819007,0.22356139679884365,0.2241755164896702,,,1.453,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M6,1000,1,0.001,0.003224623477788035,3.224623477788035,0.31011372549019606,2.5317487491294065e-05,0.005558924279826672,0.00785130036597664,1.7238987181349543,0.9604359254149472,0.9612407751844964,,,1.474,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,Ensemble,1000,1,0.001,0.003224623477788035,3.224623477788035,0.31011372549019606,2.5317487491294065e-05,0.005558924279826672,0.00785130036597664,1.7238987181349543,0.9604359254149472,0.9588608227835443,,,1.446,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M7,1000,4,0.004,0.003224623477788035,3.224623477788035,1.2404549019607842,0.0010909079877259717,0.010209664683929871,0.33830554024071413,3.1661571511391773,0.4030379831438321,0.4042919141617168,,,1.462,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M8,1000,2,0.002,0.003224623477788035,3.224623477788035,0.6202274509803921,0.00024230111687723198,0.007205838911457497,0.07514090204523383,2.2346295501143034,0.8324439557205897,0.8309633807323854,,,1.52,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M9,1000,4,0.004,0.003224623477788035,3.224623477788035,1.2404549019607842,0.0010909079877259717,0.010209664683929871,0.33830554024071413,3.1661571511391773,0.4030379831438321,0.4015919681606368,,,1.459,0.9604359254149472,Insufficient tail sample
All,NearPerfect,6,M10,1000,2,0.002,0.003224623477788035,3.224623477788035,0.6202274509803921,0.00024230111687723198,0.007205838911457497,0.07514090204523383,2.2346295501143034,0.8324439557205897,0.8302833943321134,,,1.47,0.9604359254149472,Insufficient tail sample
Last 25,Exact,4,M1,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,0.96,,,1.0,Insufficient tail sample
Last 25,Exact,4,M2,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,0.96,,,1.0,Insufficient tail sample
Last 25,Exact,4,M3,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.04,,,1.0,Insufficient tail sample
Last 25,Exact,4,M4-A,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.16,,,1.0,Insufficient tail sample
Last 25,Exact,4,M4-B,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,0.92,,,1.0,Insufficient tail sample
Last 25,Exact,4,M4-C,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.16,,,1.0,Insufficient tail sample
Last 25,Exact,4,M4-D,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 25,Exact,4,M4-E,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.12,,,1.0,Insufficient tail sample
Last 25,Exact,4,M4-F,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.32,,,1.0,Insufficient tail sample
Last 25,Exact,4,M5,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,0.92,,,1.0,Insufficient tail sample
Last 25,Exact,4,M6,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.16,,,1.0,Insufficient tail sample
Last 25,Exact,4,Ensemble,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,0.72,,,1.0,Insufficient tail sample
Last 25,Exact,4,M7,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.16,,,1.0,Insufficient tail sample
Last 25,Exact,4,M8,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.12,,,1.0,Insufficient tail sample
Last 25,Exact,4,M9,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 25,Exact,4,M10,25,0,0.0,0.003063392303898633,0.07658480759746583,0.0,0.0,0.1371851715307125,0.0,44.78211013200088,1.0,1.0,1.0,,,1.0,Insufficient tail sample
Last 25,Exact,5,M1,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.24,,1.0,Insufficient tail sample
Last 25,Exact,5,M2,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.16,,1.0,Insufficient tail sample
Last 25,Exact,5,M3,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.36,,1.0,Insufficient tail sample
Last 25,Exact,5,M4-A,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.32,,1.0,Insufficient tail sample
Last 25,Exact,5,M4-B,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.12,,1.0,Insufficient tail sample
Last 25,Exact,5,M4-C,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.32,,1.0,Insufficient tail sample
Last 25,Exact,5,M4-D,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.4,,1.0,Insufficient tail sample
Last 25,Exact,5,M4-E,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.28,,1.0,Insufficient tail sample
Last 25,Exact,5,M4-F,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.52,,1.0,Insufficient tail sample
Last 25,Exact,5,M5,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.16,,1.0,Insufficient tail sample
Last 25,Exact,5,M6,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.28,,1.0,Insufficient tail sample
Last 25,Exact,5,Ensemble,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.08,,1.0,Insufficient tail sample
Last 25,Exact,5,M7,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 25,Exact,5,M8,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.32,,1.0,Insufficient tail sample
Last 25,Exact,5,M9,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.36,,1.0,Insufficient tail sample
Last 25,Exact,5,M10,25,0,0.0,0.0006449246955576069,0.01612311738894017,0.0,0.0,0.1371851715307125,0.0,212.7150231270042,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 25,Exact,6,M1,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.56,1.0,Insufficient tail sample
Last 25,Exact,6,M2,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.32,1.0,Insufficient tail sample
Last 25,Exact,6,M3,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.72,1.0,Insufficient tail sample
Last 25,Exact,6,M4-A,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.64,1.0,Insufficient tail sample
Last 25,Exact,6,M4-B,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.4,1.0,Insufficient tail sample
Last 25,Exact,6,M4-C,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.64,1.0,Insufficient tail sample
Last 25,Exact,6,M4-D,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.88,1.0,Insufficient tail sample
Last 25,Exact,6,M4-E,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.52,1.0,Insufficient tail sample
Last 25,Exact,6,M4-F,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.72,1.0,Insufficient tail sample
Last 25,Exact,6,M5,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.4,1.0,Insufficient tail sample
Last 25,Exact,6,M6,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.68,1.0,Insufficient tail sample
Last 25,Exact,6,Ensemble,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.28,1.0,Insufficient tail sample
Last 25,Exact,6,M7,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.4,1.0,Insufficient tail sample
Last 25,Exact,6,M8,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.64,1.0,Insufficient tail sample
Last 25,Exact,6,M9,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.44,1.0,Insufficient tail sample
Last 25,Exact,6,M10,25,0,0.0,0.0001289849391115214,0.0032246234777880346,0.0,0.0,0.1371851715307125,0.0,1063.575115635021,1.0,1.0,,,1.44,1.0,Insufficient tail sample
Last 25,NearPerfect,4,M1,25,2,0.08,0.046311283653055806,1.1577820913263952,1.7274407809406787,0.009839590018797513,0.2603058421052142,0.21246636332759603,5.620786589620652,0.3233804469650004,0.3227535449291014,0.96,,,0.6467608939300008,Insufficient tail sample
Last 25,NearPerfect,4,M2,25,2,0.08,0.046311283653055806,1.1577820913263952,1.7274407809406787,0.009839590018797513,0.2603058421052142,0.21246636332759603,5.620786589620652,0.3233804469650004,0.3222335553288934,0.96,,,0.6467608939300008,Insufficient tail sample
Last 25,NearPerfect,4,M3,25,1,0.04,0.046311283653055806,1.1577820913263952,0.8637203904703393,0.0010121996993108454,0.203516913922414,0.021856437988068085,4.394542709009646,0.6943910232411687,0.6933861322773545,1.04,,,0.79358974084705,Insufficient tail sample
Last 25,NearPerfect,4,M4-A,25,2,0.08,0.046311283653055806,1.1577820913263952,1.7274407809406787,0.009839590018797513,0.2603058421052142,0.21246636332759603,5.620786589620652,0.3233804469650004,0.3241335173296534,1.16,,,0.6467608939300008,Insufficient tail sample
Last 25,NearPerfect,4,M4-B,25,1,0.04,0.046311283653055806,1.1577820913263952,0.8637203904703393,0.0010121996993108454,0.203516913922414,0.021856437988068085,4.394542709009646,0.6943910232411687,0.6951060978780425,0.92,,,0.79358974084705,Insufficient tail sample
